,cumulative_return,cumulative_capital,maxdd
2022-05-30-13:50,0.006963129729950156,1006939.9295893705,-0.009775123230190325
2022-05-30-13:55,0.00814442921563133,1008129.4272103063,-0.009775123230190325
2022-05-30-14:00,0.0060818332577432105,1006050.0635287142,-0.009775123230190325
2022-05-30-14:05,0.0074363073643455065,1007412.7322897095,-0.009775123230190325
2022-05-30-14:10,0.009703598235293952,1009696.8299809071,-0.009775123230190325
2022-05-30-14:15,0.011510161659678534,1011520.9113436677,-0.009775123230190325
2022-05-30-14:20,0.012861698667267921,1012888.0192892991,-0.009775123230190325
2022-05-30-14:25,0.011646302847949885,1011656.9594252176,-0.009775123230190325
2022-05-30-14:30,0.011646302847949885,1011656.9594252176,-0.009775123230190325
2022-05-30-14:35,0.011646302847949885,1011656.9594252176,-0.009775123230190325
2022-05-30-14:40,0.009255198363820726,1009237.9819331354,-0.009775123230190325
2022-05-30-14:45,0.009792041549849135,1009779.7844668173,-0.009775123230190325
2022-05-30-14:50,0.009790556077449039,1009778.2844668173,-0.009775123230190325
2022-05-30-14:55,0.009802861342353808,1009790.7100561027,-0.009775123230190325
2022-05-30-15:00,0.00939388876141876,1009377.7333432068,-0.009775123230190325
2022-05-31-09:35,0.00939388876141876,1009377.7333432068,-0.009775123230190325
2022-05-31-09:40,0.009949698143080743,1009938.7549570397,-0.009775123230190325
2022-05-31-09:45,0.007803358314801976,1007771.0831831532,-0.009775123230190325
2022-05-31-09:50,0.007050150679045222,1007012.0223082048,-0.009775123230190325
2022-05-31-09:55,0.005199378285450388,1005148.2722572987,-0.009775123230190325
2022-05-31-10:00,0.008555040611953283,1008521.210447062,-0.009775123230190325
2022-05-31-10:05,0.009305613850944621,1009278.1794785787,-0.009775123230190325
2022-05-31-10:10,0.01490063633706067,1014925.1135875076,-0.009775123230190325
2022-05-31-10:15,0.015801251207284053,1015839.1702369677,-0.009775123230190325
2022-05-31-10:20,0.016403775120392226,1016451.2376289074,-0.009775123230190325
2022-05-31-10:25,0.01678541543423144,1016839.1563982384,-0.009775123230190325
2022-05-31-10:30,0.014542033468382752,1014557.9977726057,-0.009775123230190325
2022-05-31-10:35,0.014306161262460306,1014318.6917396348,-0.009775123230190325
2022-05-31-10:40,0.012085878551928428,1012066.617485396,-0.009775123230190325
2022-05-31-10:45,0.010708774845931248,1010672.8967957408,-0.009775123230190325
2022-05-31-10:50,0.010708774845931248,1010672.8967957408,-0.009775123230190325
2022-05-31-10:55,0.010708774845931248,1010672.8967957408,-0.009775123230190325
2022-05-31-11:00,0.01028995289730452,1010249.6048036806,-0.009775123230190325
2022-05-31-11:05,0.012062359225254268,1012040.1775960433,-0.009775123230190325
2022-05-31-11:10,0.012062359225254268,1012040.1775960433,-0.009775123230190325
2022-05-31-11:15,0.01126769864214941,1011235.9491583894,-0.009775123230190325
2022-05-31-11:20,0.01024957816744053,1010206.3891337896,-0.009775123230190325
2022-05-31-11:25,0.010248093322347355,1010204.8891337896,-0.009775123230190325
2022-05-31-11:30,0.008561318452976984,1008500.9009138836,-0.009775123230190325
2022-05-31-13:05,0.008384940703284556,1008323.0237944176,-0.009775123230190325
2022-05-31-13:10,0.008728820933668044,1008669.766148141,-0.009775123230190325
2022-05-31-13:15,0.008460843047907838,1008399.4649567783,-0.009775123230190325
2022-05-31-13:20,0.01094890010192488,1010908.4203588311,-0.009775123230190325
2022-05-31-13:25,0.011149013241798587,1011110.7164169538,-0.009775123230190325
2022-05-31-13:30,0.01114752972473597,1011109.2164169538,-0.009775123230190325
2022-05-31-13:35,0.011281980092702393,1011245.1604231553,-0.009775123230190325
2022-05-31-13:40,0.011281980092702393,1011245.1604231553,-0.009775123230190325
2022-05-31-13:45,0.011622019227702727,1011589.0233527789,-0.009775123230190325
2022-05-31-13:50,0.01162053641208752,1011587.5233527789,-0.009775123230190325
2022-05-31-13:55,0.01010452175818189,1010053.941843668,-0.009775123230190325
2022-05-31-14:00,0.010103036688981267,1010052.441843668,-0.009775123230190325
2022-05-31-14:05,0.009929549363715212,1009877.2105471541,-0.009775123230190325
2022-05-31-14:10,0.01001535894724883,1009963.8676900112,-0.009775123230190325
2022-05-31-14:15,0.010328902615917443,1010280.5354663094,-0.009775123230190325
2022-05-31-14:20,0.01032741787979976,1010279.0354663094,-0.009775123230190325
2022-05-31-14:25,0.01032741787979976,1010279.0354663094,-0.009775123230190325
2022-05-31-14:30,0.01032593314147763,1010277.5354663094,-0.009775123230190325
2022-05-31-14:35,0.010322963660424471,1010274.5354663094,-0.009775123230190325
2022-05-31-14:40,0.01032147891548897,1010273.0354663094,-0.009775123230190325
2022-05-31-14:45,0.010319994168348997,1010271.5354663094,-0.009775123230190325
2022-05-31-14:50,0.010318509419004546,1010270.0354663094,-0.009775123230190325
2022-05-31-14:55,0.010317024667455613,1010268.5354663094,-0.009775123230190325
2022-05-31-15:00,0.010317024667455613,1010268.5354663094,-0.009775123230190325
2022-06-01-09:35,0.010317024667455613,1010268.5354663094,-0.009775123230190325
2022-06-01-09:40,0.00960194098833047,1009546.1089250637,-0.009775123230190325
2022-06-01-09:45,0.01129907789937185,1011259.4468899186,-0.009775123230190325
2022-06-01-09:50,0.010846295705544058,1010801.5666190267,-0.009775123230190325
2022-06-01-09:55,0.010844811734753414,1010800.0666190267,-0.009775123230190325
2022-06-01-10:00,0.010844811734753414,1010800.0666190267,-0.009775123230190325
2022-06-01-10:05,0.010843327761760597,1010798.5666190267,-0.009775123230190325
2022-06-01-10:10,0.010851575902960684,1010806.903828329,-0.009775123230190325
2022-06-01-10:15,0.011084772130632428,1011042.6201852064,-0.009775123230190325
2022-06-01-10:20,0.011083288513651252,1011041.1201852064,-0.009775123230190325
2022-06-01-10:25,0.011189182021832089,1011148.1828763379,-0.009775123230190325
2022-06-01-10:30,0.010606809750524197,1010559.3182124473,-0.009775123230190325
2022-06-01-10:35,0.010605325424000294,1010557.8182124473,-0.009775123230190325
2022-06-01-10:40,0.010605325424000294,1010557.8182124473,-0.009775123230190325
2022-06-01-10:45,0.010603841095273162,1010556.3182124473,-0.009775123230190325
2022-06-01-10:50,0.010603841095273162,1010556.3182124473,-0.009775123230190325
2022-06-01-10:55,0.009510283137863368,1009451.2163092553,-0.009775123230190325
2022-06-01-11:00,0.009508797181954092,1009449.7163092553,-0.009775123230190325
2022-06-01-11:05,0.009507311223836749,1009448.2163092553,-0.009775123230190325
2022-06-01-11:10,0.00950582526351133,1009446.7163092553,-0.009775123230190325
2022-06-01-11:15,0.010668237772475622,1010620.1097994262,-0.009775123230190325
2022-06-01-11:20,0.011762811983844686,1011726.3085091036,-0.009775123230190325
2022-06-01-11:25,0.010332221992820521,1010278.9429784947,-0.009775123230190325
2022-06-01-11:30,0.010286917583909264,1010233.1728881475,-0.009775123230190325
2022-06-01-13:05,0.010589146649866415,1010538.4947163884,-0.009775123230190325
2022-06-01-13:10,0.01058766229275598,1010536.9947163884,-0.009775123230190325
2022-06-01-13:15,0.008608507217317703,1008536.9852943773,-0.009775123230190325
2022-06-01-13:20,0.008608507217317703,1008536.9852943773,-0.009775123230190325
2022-06-01-13:25,0.008607019914400833,1008535.4852943773,-0.009775123230190325
2022-06-01-13:30,0.008607019914400833,1008535.4852943773,-0.009775123230190325
2022-06-01-13:35,0.008607019914400833,1008535.4852943773,-0.009775123230190325
2022-06-01-13:40,0.008968311640867982,1008899.8608210627,-0.009775123230190325
2022-06-01-13:45,0.008966824872896005,1008898.3608210627,-0.009775123230190325
2022-06-01-13:50,0.008966824872896005,1008898.3608210627,-0.009775123230190325
2022-06-01-13:55,0.008966824872896005,1008898.3608210627,-0.009775123230190325
2022-06-01-14:00,0.008866732531173049,1008797.3778215677,-0.009775123230190325
2022-06-01-14:05,0.008301449825831695,1008227.1221106915,-0.009775123230190325
2022-06-01-14:10,0.008299962065815025,1008225.6221106915,-0.009775123230190325
2022-06-01-14:15,0.008099958973163077,1008023.9738681784,-0.009775123230190325
2022-06-01-14:20,0.006707186862105009,1006620.0261900969,-0.010078228572126431
2022-06-01-14:25,0.004618003156444336,1004517.0120335888,-0.012167412277787105
2022-06-01-14:30,0.003416345757222061,1003309.926733434,-0.01336906967700938
2022-06-01-14:35,0.0015812975751474851,1001468.8046763244,-0.015204117859083955
2022-06-01-14:40,0.004576950270057513,1004468.8573999213,-0.015204117859083955
2022-06-01-14:45,0.005588590944822247,1005485.0189526015,-0.015204117859083955
2022-06-01-14:50,0.009108028914191445,1009023.7611059352,-0.015204117859083955
2022-06-01-14:55,0.00906339388710492,1008978.7233030273,-0.015204117859083955
2022-06-01-15:00,0.008237788977924987,1008145.7055158103,-0.015204117859083955
2022-06-02-09:35,0.008236301097758664,1008144.2055158103,-0.015204117859083955
2022-06-02-09:40,0.00823481321537855,1008142.7055158103,-0.015204117859083955
2022-06-02-09:45,0.009454654892522821,1009372.4800045075,-0.015204117859083955
2022-06-02-09:50,0.007541196944054956,1007441.0882096781,-0.015204117859083955
2022-06-02-09:55,0.009910318866461168,1009827.8389772883,-0.015204117859083955
2022-06-02-10:00,0.008908428212616379,1008816.1019034247,-0.015204117859083955
2022-06-02-10:05,0.010765263688377038,1010689.3074299576,-0.015204117859083955
2022-06-02-10:10,0.014140460194015778,1014100.5824486816,-0.015204117859083955
2022-06-02-10:15,0.017112330555424427,1017114.3579131481,-0.015204117859083955
2022-06-02-10:20,0.017562186039412953,1017571.9123848989,-0.015204117859083955
2022-06-02-10:25,0.016144703619108743,1016129.522087698,-0.015204117859083955
2022-06-02-10:30,0.017413615979509144,1017418.9013980428,-0.015204117859083955
2022-06-02-10:35,0.02032027757653795,1020376.1938468277,-0.015204117859083955
2022-06-02-10:40,0.021102983661157943,1021174.8485023531,-0.015204117859083955
2022-06-02-10:45,0.02110004586847298,1021171.8485023531,-0.015204117859083955
2022-06-02-10:50,0.02111307084905184,1021185.1492458475,-0.015204117859083955
2022-06-02-10:55,0.020765053634620015,1020829.7592347878,-0.015204117859083955
2022-06-02-11:00,0.02018171643214829,1020234.2712588359,-0.015204117859083955
2022-06-02-11:05,0.019667933316125714,1019710.0921158756,-0.015204117859083955
2022-06-02-11:10,0.019534127474130553,1019573.648948409,-0.015204117859083955
2022-06-02-11:15,0.01893049928860423,1018958.2055566838,-0.015204117859083955
2022-06-02-11:20,0.01996197473541924,1020009.2359270463,-0.015204117859083955
2022-06-02-11:25,0.021940119215030144,1022026.9615662475,-0.015204117859083955
2022-06-02-11:30,0.021715936549067737,1021797.8408373181,-0.015204117859083955
2022-06-02-13:05,0.020201654488375,1020250.5506972836,-0.015204117859083955
2022-06-02-13:10,0.019326253644176793,1019357.4225039094,-0.015204117859083955
2022-06-02-13:15,0.02132202531641741,1021391.8271716309,-0.015204117859083955
2022-06-02-13:20,0.019381694032087067,1019409.9886558105,-0.015204117859083955
2022-06-02-13:25,0.019021714460033964,1019043.0218843475,-0.015204117859083955
2022-06-02-13:30,0.01917968524138275,1019204.0009067426,-0.015204117859083955
2022-06-02-13:35,0.01904223528910649,1019063.9113654583,-0.015204117859083955
2022-06-02-13:40,0.020702197175031956,1020755.5186176471,-0.015204117859083955
2022-06-02-13:45,0.023275148383202184,1023381.8727625208,-0.015204117859083955
2022-06-02-13:50,0.023341370434068705,1023449.6432089547,-0.015204117859083955
